ID da Transação,ID do Cliente,Data da Transação,Valor Total,Número de Parcelas,Valor da Parcela,Taxa de Juros
556,2880,2023-01-10,13496,24,562.33,2.68
557,3811,2021-04-12,2776,9,308.44,1.6
558,4423,2020-10-10,2108,22,95.82,0.21
559,85,2019-10-02,11218,24,467.42,1.53
560,3602,2019-03-30,3079,14,219.93,3.34
561,2312,2020-06-17,3530,17,207.65,4.83
562,351,2019-12-21,1954,11,177.64,3.53
563,4952,2019-08-10,9593,20,479.65,3.83
564,757,2021-08-13,11514,18,639.67,3.59
565,4254,2022-09-04,14663,12,1221.92,1.43
566,3546,2022-07-09,1339,24,55.79,3.05
567,1950,2022-02-19,12616,18,700.89,2.04
568,1527,2023-05-26,9551,16,596.94,4.35
569,775,2021-01-12,13661,22,620.95,3.54
570,2580,2022-10-13,4905,18,272.5,1.71
571,1537,2020-05-09,7456,15,497.07,3.94
572,2476,2018-07-16,2420,11,220.0,4.26
573,915,2020-07-21,11743,6,1957.17,1.71
574,2475,2023-06-08,3273,20,163.65,3.62
575,4081,2019-10-28,10183,14,727.36,1.02
576,1320,2018-11-17,2228,7,318.29,2.82
577,3885,2018-09-07,5825,13,448.08,3.39
578,2548,2023-12-26,7215,24,300.62,3.82
579,2505,2022-05-07,9023,7,1289.0,1.34
580,1206,2020-06-30,12792,15,852.8,3.9
581,3551,2023-12-05,2095,21,99.76,2.71
582,228,2021-12-02,13602,12,1133.5,2.31
583,766,2023-01-18,5384,17,316.71,4.09
584,959,2022-11-08,4309,18,239.39,2.7
585,1097,2023-03-11,14855,10,1485.5,1.41
586,3846,2023-07-02,10041,8,1255.12,1.45
587,1849,2023-05-26,3103,21,147.76,4.29
588,79,2020-10-08,10214,24,425.58,0.25
589,1091,2022-02-23,6502,15,433.47,2.57
590,61,2018-01-21,14527,17,854.53,1.05
591,3628,2022-03-12,13806,10,1380.6,0.94
592,3604,2021-06-08,13482,14,963.0,1.32
593,3416,2018-05-10,10317,11,937.91,0.82
594,4045,2023-03-15,11398,13,876.77,3.56
595,1301,2022-09-26,7072,23,307.48,3.04
596,3884,2019-05-09,2027,7,289.57,4.0
597,878,2021-10-24,13057,6,2176.17,2.66
598,4558,2022-11-25,3859,8,482.38,4.45
599,3976,2019-03-22,12643,24,526.79,2.29
600,376,2022-10-25,6037,7,862.43,2.76
601,2387,2018-11-01,10889,19,573.11,2.83
602,2593,2020-12-05,13170,9,1463.33,0.72
603,3517,2020-01-27,11380,16,711.25,0.0
604,2279,2018-02-14,7049,24,293.71,2.5
605,4780,2021-04-12,1714,20,85.7,4.59
606,1520,2022-11-06,14380,10,1438.0,1.41
607,1272,2020-10-18,9909,14,707.79,0.92
608,4792,2018-01-02,9246,21,440.29,3.57
609,3258,2020-11-12,9175,23,398.91,0.49
610,4275,2022-07-21,1275,17,75.0,0.96
611,3625,2023-04-12,10837,6,1806.17,0.41
612,1313,2021-05-23,13027,24,542.79,1.93
613,2644,2023-09-02,1005,19,52.89,1.22
614,2493,2022-11-09,9028,11,820.73,3.91
615,515,2018-07-12,10938,20,546.9,1.24
616,1729,2023-10-10,7162,13,550.92,4.53
617,2156,2022-02-03,2178,6,363.0,1.94
618,324,2019-10-25,13498,17,794.0,3.37
619,3951,2023-05-07,2532,9,281.33,2.41
620,528,2019-12-03,14441,12,1203.42,0.71
621,4940,2023-08-04,2390,10,239.0,2.46
622,2322,2022-05-12,8865,21,422.14,2.64
623,1040,2021-12-06,1953,11,177.55,3.33
624,4369,2020-12-26,10166,24,423.58,0.69
625,274,2020-11-14,6198,8,774.75,2.42
626,1334,2021-06-12,13451,22,611.41,1.08
627,4926,2021-07-17,2949,17,173.47,4.97
628,2177,2023-02-21,7691,19,404.79,2.09
629,2751,2021-05-01,12707,23,552.48,1.51
630,697,2021-10-31,8496,7,1213.71,4.82
631,4195,2023-09-22,14681,13,1129.31,3.28
632,278,2020-12-29,1261,16,78.81,4.9
633,3294,2021-10-12,2952,18,164.0,2.8
634,3658,2022-11-02,13043,12,1086.92,4.83
635,77,2021-03-30,7833,13,602.54,2.47
636,301,2019-02-09,4766,22,216.64,0.94
637,2139,2021-04-27,9120,9,1013.33,0.5
638,1606,2023-09-11,2385,19,125.53,1.83
639,2735,2022-05-25,10304,23,448.0,4.27
640,1468,2019-03-05,10711,19,563.74,0.97
641,1114,2018-08-27,2893,22,131.5,4.86
642,1002,2022-11-18,6325,18,351.39,0.24
643,554,2023-04-11,8206,17,482.71,0.01
644,3460,2020-08-10,5422,13,417.08,3.7
645,2914,2019-08-21,8719,16,544.94,0.42
646,2378,2021-12-26,7444,13,572.62,1.71
647,4400,2021-05-26,6447,18,358.17,1.74
648,573,2018-03-15,5475,6,912.5,2.69
649,1366,2023-11-14,11155,9,1239.44,3.47
650,3693,2018-07-23,5373,6,895.5,3.93
651,2554,2020-11-07,14519,11,1319.91,0.55
652,777,2020-10-01,12949,14,924.93,2.09
653,2365,2019-05-05,12455,24,518.96,4.04
654,1511,2021-09-05,12496,11,1136.0,3.63
655,4365,2019-02-10,14479,9,1608.78,0.77
656,3151,2023-08-25,9037,8,1129.62,4.11
657,165,2023-03-09,9568,15,637.87,4.22
658,4204,2018-01-14,9092,6,1515.33,1.71
659,2952,2023-10-03,6948,6,1158.0,4.11
660,445,2019-08-14,2193,23,95.35,4.06
661,3115,2020-03-22,10917,20,545.85,0.76
662,1253,2022-06-15,3060,20,153.0,4.82
663,4829,2023-07-27,9489,20,474.45,4.29
664,1336,2018-07-06,5951,20,297.55,4.07
665,1541,2020-05-25,10005,16,625.31,2.59
666,1250,2018-08-23,1922,18,106.78,0.27
667,2762,2019-09-18,8290,11,753.64,4.07
668,1283,2021-02-07,5355,15,357.0,0.07
669,3269,2018-03-15,2015,17,118.53,3.92
670,4195,2023-11-05,9819,14,701.36,0.67
671,957,2019-10-04,4500,20,225.0,3.24
672,2721,2019-08-17,12670,7,1810.0,2.55
673,4490,2019-05-08,13720,9,1524.44,0.89
674,1362,2023-08-15,8669,21,412.81,3.21
675,2382,2021-09-26,8431,15,562.07,3.03
676,3046,2023-05-01,14643,13,1126.38,3.19
677,396,2019-04-05,4933,19,259.63,3.34
678,4782,2021-02-21,14053,17,826.65,1.13
679,1822,2021-12-03,4956,8,619.5,4.2
680,1311,2020-06-24,3447,19,181.42,3.2
681,2281,2018-01-12,10275,22,467.05,0.17
682,3564,2019-08-26,8501,19,447.42,3.64
683,3802,2023-04-02,3258,12,271.5,3.14
684,4707,2023-03-28,14737,16,921.06,3.28
685,3985,2022-06-01,11194,8,1399.25,1.53
686,3378,2021-01-03,14021,17,824.76,4.07
687,3824,2018-02-27,8651,19,455.32,2.72
688,1678,2020-01-24,13657,22,620.77,3.75
689,877,2021-09-10,13373,13,1028.69,4.7
690,386,2023-04-17,9751,13,750.08,3.71
691,1577,2023-10-02,10362,11,942.0,2.01
692,3468,2022-03-08,1065,10,106.5,2.0
693,3679,2018-03-18,11430,22,519.55,0.51
694,1490,2022-01-03,1342,19,70.63,1.16
695,2167,2020-09-21,4013,18,222.94,3.91
696,1461,2022-09-20,9995,17,587.94,2.37
697,1446,2023-01-13,8249,7,1178.43,1.53
698,1744,2020-12-15,2796,9,310.67,2.1
699,539,2022-07-17,1770,15,118.0,2.49
700,2508,2023-08-14,11779,13,906.08,1.09
701,4563,2023-07-27,5108,20,255.4,1.46
702,4155,2019-10-15,7086,9,787.33,0.05
703,2002,2023-11-20,11088,24,462.0,0.09
704,2754,2020-05-01,3365,21,160.24,4.89
705,1407,2021-06-06,2228,14,159.14,4.51
706,3616,2020-01-29,10163,17,597.82,0.94
707,1735,2019-08-23,9691,21,461.48,0.79
708,82,2021-01-28,4634,6,772.33,2.12
709,4436,2023-04-14,9078,14,648.43,2.15
710,1992,2021-04-24,9314,24,388.08,4.0
711,4710,2023-02-07,6978,15,465.2,3.66
712,3599,2023-02-23,8719,12,726.58,1.95
713,502,2020-07-08,10298,15,686.53,2.25
714,100,2023-02-25,6511,17,383.0,3.07
715,745,2020-05-29,9341,10,934.1,3.9
716,701,2021-06-14,9762,7,1394.57,0.61
717,4992,2023-11-15,11444,13,880.31,3.65
718,2730,2018-08-16,2642,23,114.87,3.71
719,4715,2022-02-08,3282,23,142.7,0.58
720,3549,2018-11-05,13257,20,662.85,4.08
721,228,2020-10-27,14464,15,964.27,0.37
722,796,2022-10-28,14580,20,729.0,3.93
723,3393,2018-10-03,7320,12,610.0,1.72
724,987,2023-07-17,1254,8,156.75,0.23
725,3779,2019-08-26,3220,17,189.41,4.28
726,4041,2023-05-27,6140,23,266.96,0.28
727,3980,2022-03-22,14340,16,896.25,4.54
728,4916,2021-07-02,9905,9,1100.56,2.94
729,4932,2019-04-08,13107,13,1008.23,4.23
730,820,2021-07-27,9046,24,376.92,2.69
731,128,2023-05-18,1657,16,103.56,2.03
732,2937,2021-09-11,3010,15,200.67,3.68
733,3631,2019-03-15,4434,9,492.67,2.94
734,3761,2018-08-22,1665,13,128.08,4.76
735,4279,2020-03-22,1278,11,116.18,0.99
736,2205,2022-07-19,4231,15,282.07,4.83
737,4796,2019-07-12,1153,21,54.9,2.76
738,2551,2018-02-07,3232,7,461.71,0.4
739,2371,2021-12-23,6905,14,493.21,0.28
740,4060,2020-12-28,7475,21,355.95,2.89
741,2731,2022-11-04,13184,17,775.53,1.91
742,3263,2020-12-15,7949,13,611.46,3.09
743,2340,2022-08-28,10158,20,507.9,4.24
744,2568,2021-01-11,9084,15,605.6,3.98
745,1457,2022-08-17,1653,17,97.24,0.69
746,1856,2019-09-22,11948,7,1706.86,4.98
747,3857,2018-09-04,3925,24,163.54,2.7
748,3592,2021-07-06,12188,22,554.0,2.93
749,3328,2023-06-12,6319,9,702.11,3.04
750,3367,2022-07-25,3961,8,495.12,3.31
751,719,2019-04-14,10352,8,1294.0,0.3
752,883,2021-04-29,13469,21,641.38,0.15
753,1736,2021-05-08,11998,17,705.76,2.76
754,1228,2019-02-24,6199,14,442.79,2.92
755,956,2019-11-29,1586,12,132.17,3.62
756,3484,2021-12-13,1220,24,50.83,0.59
757,3910,2019-06-10,5626,15,375.07,4.47
758,2014,2019-01-30,2036,13,156.62,3.55
759,211,2019-02-13,13799,9,1533.22,3.81
760,1137,2021-07-26,12961,23,563.52,3.09
761,2587,2022-03-01,1478,21,70.38,1.95
762,410,2019-02-27,12897,12,1074.75,2.97
763,1377,2018-05-14,8082,9,898.0,2.42
764,410,2018-08-05,10708,8,1338.5,0.33
765,741,2022-06-29,5184,20,259.2,3.31
766,4889,2019-03-18,10209,10,1020.9,4.02
767,4370,2021-08-16,8432,6,1405.33,1.51
768,3105,2021-10-08,12070,9,1341.11,0.79
769,1926,2020-01-31,6346,17,373.29,3.62
770,1531,2019-10-11,7691,24,320.46,2.77
771,119,2018-03-30,10056,22,457.09,4.84
772,4099,2023-06-23,7677,11,697.91,2.6
773,4403,2022-12-15,7706,24,321.08,2.7
774,3188,2022-06-24,3988,16,249.25,4.2
775,4013,2019-08-01,5572,17,327.76,4.4
776,3970,2018-02-01,4532,8,566.5,4.25
777,277,2022-11-19,2532,8,316.5,0.89
778,4288,2023-03-26,9912,12,826.0,2.64
779,4962,2020-12-30,2783,13,214.08,4.93
780,297,2021-05-13,12386,22,563.0,3.86
781,4736,2023-03-16,1886,23,82.0,3.74
782,3653,2020-05-03,14985,13,1152.69,4.54
783,1531,2019-08-11,8379,24,349.12,2.93
784,1779,2020-07-05,6875,12,572.92,1.1
785,948,2018-09-17,3513,15,234.2,3.74
786,2167,2023-11-02,9220,19,485.26,2.07
787,4766,2019-10-17,14818,13,1139.85,1.91
788,3123,2022-12-28,2917,6,486.17,0.71
789,2638,2021-11-03,6521,10,652.1,3.21
790,3132,2021-12-23,2524,24,105.17,1.02
791,1949,2020-06-02,1890,17,111.18,1.56
792,3206,2020-07-31,13981,23,607.87,3.39
793,3767,2021-09-29,9956,18,553.11,0.27
794,2437,2022-01-09,10632,16,664.5,3.41
795,1645,2021-02-18,3791,21,180.52,0.71
796,164,2019-07-18,13578,13,1044.46,2.48
797,4638,2020-08-13,11415,24,475.62,3.51
798,2689,2019-02-27,2263,6,377.17,0.46
799,4780,2023-09-28,13800,16,862.5,1.26
800,2758,2019-10-20,1269,9,141.0,3.57
801,2044,2023-06-04,9179,24,382.46,3.15
802,3025,2022-10-20,6305,12,525.42,3.1
803,990,2020-04-15,3775,11,343.18,4.63
804,954,2020-10-15,7743,18,430.17,3.06
805,561,2018-05-13,5160,6,860.0,3.46
806,667,2023-08-31,10862,23,472.26,1.89
807,466,2021-07-06,7388,18,410.44,3.02
808,992,2019-12-11,5274,21,251.14,1.9
809,2892,2022-07-28,12471,10,1247.1,4.86
810,4111,2022-03-15,8270,9,918.89,2.92
811,3342,2022-01-26,4791,20,239.55,1.59
812,2837,2023-01-19,8115,16,507.19,2.86
813,4986,2022-03-20,3968,18,220.44,4.75
814,600,2021-08-29,5584,21,265.9,4.3
815,4179,2019-11-18,8646,18,480.33,3.68
816,94,2019-06-11,5712,16,357.0,1.5
817,4640,2020-03-15,13664,6,2277.33,1.96
818,1505,2021-07-12,4053,17,238.41,3.93
819,4453,2020-01-25,14091,23,612.65,2.95
820,3447,2020-12-25,14867,7,2123.86,1.75
821,2523,2019-12-24,10546,23,458.52,1.45
822,4442,2020-06-19,13573,9,1508.11,4.07
823,2450,2021-02-06,12820,20,641.0,2.61
824,3365,2023-04-23,11255,19,592.37,0.19
825,3892,2019-06-24,11744,17,690.82,0.26
826,1232,2022-12-21,10032,19,528.0,0.8
827,1606,2019-11-21,8594,12,716.17,1.58
828,3417,2019-10-27,6304,6,1050.67,0.93
829,4380,2022-10-21,13855,9,1539.44,4.02
830,3182,2023-03-13,9743,17,573.12,1.51
831,3320,2023-08-03,6320,10,632.0,2.23
832,3818,2022-05-27,14188,24,591.17,1.79
833,735,2019-03-13,8567,21,407.95,4.13
834,227,2018-12-09,6026,22,273.91,0.21
835,4276,2019-04-28,3076,11,279.64,1.56
836,3317,2018-10-06,6863,11,623.91,0.28
837,626,2022-03-04,8644,13,664.92,0.8
838,1844,2023-04-02,5398,20,269.9,4.5
839,2394,2023-04-21,7332,14,523.71,0.7
840,2647,2018-01-10,10958,17,644.59,1.78
841,3894,2022-06-03,7373,19,388.05,4.57
842,3847,2020-08-26,8760,12,730.0,2.14
843,4864,2020-11-17,7154,20,357.7,1.76
844,473,2022-10-20,8153,19,429.11,1.78
845,3897,2018-03-10,13428,9,1492.0,2.03
846,3148,2023-07-18,13696,10,1369.6,1.56
847,2556,2020-08-11,10942,16,683.88,2.37
848,488,2023-03-24,13899,17,817.59,2.66
849,3512,2019-02-28,9731,24,405.46,0.67
850,1865,2019-03-19,1220,7,174.29,2.66
851,1070,2023-11-20,2767,15,184.47,1.51
852,1099,2020-12-06,10820,11,983.64,0.42
853,367,2022-12-07,9897,7,1413.86,2.88
854,1777,2023-01-28,4656,14,332.57,4.47
855,2479,2018-03-24,12301,14,878.64,2.59
856,4377,2018-05-20,14251,19,750.05,4.2
857,4467,2019-01-26,7480,8,935.0,4.48
858,1792,2022-05-17,11338,6,1889.67,0.9
859,2729,2018-06-18,10831,16,676.94,3.68
860,444,2019-05-07,1337,10,133.7,0.91
861,41,2021-06-18,7672,7,1096.0,0.97
862,4619,2021-06-13,6697,11,608.82,0.42
863,1595,2023-10-18,1955,13,150.38,1.22
864,3008,2018-11-28,7873,14,562.36,3.63
865,4918,2018-05-25,6024,19,317.05,3.93
866,714,2020-01-22,11283,19,593.84,2.72
867,1188,2023-03-05,12350,8,1543.75,4.93
868,2338,2019-10-28,5577,9,619.67,0.93
869,784,2023-11-16,11169,19,587.84,1.06
870,1957,2020-07-28,9540,16,596.25,3.46
871,939,2019-10-11,3657,11,332.45,4.38
872,3830,2021-08-21,4290,8,536.25,3.74
873,1222,2021-04-28,4197,24,174.88,2.38
874,4493,2019-08-04,11829,8,1478.62,3.33
875,4375,2023-12-05,4110,11,373.64,4.84
876,3264,2019-02-13,10233,22,465.14,2.39
877,1186,2021-04-11,14139,18,785.5,3.49
878,544,2023-10-05,9863,13,758.69,0.16
879,1575,2019-02-10,13357,14,954.07,4.14
880,4734,2018-12-09,5303,13,407.92,4.04
881,1084,2018-12-07,12691,14,906.5,0.09
882,3769,2022-03-28,13247,18,735.94,4.03
883,4015,2019-05-10,6666,15,444.4,2.8
884,3278,2023-12-16,3904,24,162.67,4.49
885,4588,2022-03-11,8216,19,432.42,3.12
886,1039,2022-11-09,7457,13,573.62,1.49
887,1456,2022-05-06,13255,18,736.39,4.88
888,3781,2022-05-16,12851,9,1427.89,1.27
889,1222,2020-07-30,8130,19,427.89,4.13
890,1201,2021-07-27,9302,7,1328.86,1.39
891,2733,2020-05-12,3352,11,304.73,1.53
892,1002,2018-09-11,10760,12,896.67,3.6
893,4296,2023-01-01,7266,10,726.6,1.84
894,2077,2018-02-27,9506,14,679.0,3.29
895,3856,2022-09-09,8044,11,731.27,0.37
896,3700,2020-06-18,1996,13,153.54,2.85
897,4621,2021-03-01,3461,22,157.32,4.86
898,1355,2022-06-25,3255,21,155.0,2.28
899,3470,2020-03-08,5979,6,996.5,2.07
900,2044,2018-09-10,10616,19,558.74,3.16
901,27,2023-06-05,3249,19,171.0,2.36
902,778,2018-12-28,2282,7,326.0,1.14
903,233,2021-06-08,6480,9,720.0,3.73
904,2390,2023-07-27,3626,14,259.0,1.9
905,3405,2021-06-15,1439,19,75.74,0.63
906,1423,2022-10-06,3889,12,324.08,1.6
907,1223,2022-11-01,4346,7,620.86,4.48
908,3704,2020-03-23,1629,10,162.9,2.99
909,517,2023-09-30,12054,24,502.25,2.25
910,2140,2020-03-31,12460,16,778.75,3.97
911,533,2020-12-23,2891,12,240.92,4.64
912,3425,2021-04-15,2735,19,143.95,3.32
913,3261,2020-10-29,12920,23,561.74,0.8
914,2738,2020-06-11,10523,18,584.61,2.5
915,4231,2020-12-12,1079,11,98.09,2.89
916,3176,2021-12-24,6616,9,735.11,3.1
917,287,2023-09-03,2941,14,210.07,1.0
918,278,2019-05-13,10409,22,473.14,3.75
919,1295,2022-09-06,10473,11,952.09,0.68
920,4786,2019-12-15,4301,8,537.62,1.51
921,2700,2021-05-31,5839,19,307.32,4.21
922,4016,2023-10-03,12174,20,608.7,1.78
923,3590,2019-09-02,3370,8,421.25,2.78
924,332,2020-01-18,10748,9,1194.22,4.56
925,4915,2021-12-11,10353,16,647.06,3.5
926,871,2020-11-26,2634,24,109.75,0.13
927,1211,2022-10-20,8153,6,1358.83,2.33
928,176,2022-01-09,12341,10,1234.1,3.22
929,2365,2018-09-18,5438,14,388.43,0.44
930,546,2021-09-22,13647,12,1137.25,4.23
931,923,2020-05-15,9195,10,919.5,2.74
932,258,2019-05-08,2795,22,127.05,3.32
933,3614,2022-02-21,2404,20,120.2,3.24
934,2215,2023-08-10,10274,7,1467.71,4.62
935,708,2018-06-23,7797,13,599.77,1.4
936,1366,2018-02-10,3887,22,176.68,1.71
937,1193,2019-09-02,1227,8,153.38,0.45
938,4896,2020-01-02,4792,7,684.57,2.62
939,1356,2023-11-21,5852,10,585.2,0.74
940,4998,2019-10-09,5940,7,848.57,2.11
941,4548,2018-03-08,8415,22,382.5,0.3
942,2601,2018-10-19,14752,12,1229.33,2.16
943,3046,2020-02-16,14760,7,2108.57,4.63
944,392,2018-04-25,2387,15,159.13,3.45
945,309,2019-04-21,2356,21,112.19,0.92
946,4984,2018-07-28,2406,20,120.3,2.31
947,2429,2022-07-25,9776,16,611.0,4.98
948,3635,2022-09-29,10648,15,709.87,0.13
949,1047,2019-01-07,3017,7,431.0,2.35
950,3129,2018-11-16,7905,24,329.38,2.58
951,3552,2018-09-02,4729,11,429.91,0.88
952,4557,2022-03-10,6399,9,711.0,2.34
953,2376,2021-01-20,7022,8,877.75,1.4
954,704,2019-05-25,6648,7,949.71,4.81
955,1356,2020-06-01,4084,11,371.27,0.01
956,2867,2018-10-26,13639,24,568.29,0.77
957,3932,2019-01-03,13268,16,829.25,3.31
958,358,2019-10-22,1639,11,149.0,3.29
959,4745,2018-03-06,7576,14,541.14,2.46
960,3138,2022-12-20,5292,20,264.6,3.93
961,3173,2021-03-07,11507,13,885.15,1.12
962,999,2018-09-19,12022,13,924.77,1.76
963,2129,2020-02-08,11029,7,1575.57,1.42
964,2938,2023-01-10,7744,12,645.33,1.56
965,118,2023-11-20,7397,17,435.12,1.01
966,1984,2022-06-20,13712,8,1714.0,1.2
967,3476,2023-09-02,3756,14,268.29,3.84
968,3756,2018-03-30,14665,15,977.67,2.24
969,1154,2018-08-10,3819,6,636.5,4.14
970,12,2020-10-20,4457,17,262.18,3.48
971,4746,2022-09-09,7857,24,327.38,0.75
972,4334,2023-07-17,3568,17,209.88,2.06
973,4262,2021-04-18,3326,9,369.56,0.53
974,3519,2020-04-23,1343,22,61.05,0.1
975,3995,2023-01-21,9512,21,452.95,4.88
976,4291,2019-04-17,12698,13,976.77,1.5
977,1125,2023-12-07,6609,14,472.07,3.89
978,2395,2021-05-17,4861,20,243.05,3.07
979,3858,2020-05-12,9869,24,411.21,1.07
980,3251,2020-11-05,9825,11,893.18,1.69
981,926,2020-06-28,4448,24,185.33,3.29
982,2500,2018-04-04,3335,23,145.0,2.8
983,3432,2023-07-23,9152,20,457.6,0.74
984,3542,2020-10-21,12274,13,944.15,4.83
985,2038,2019-09-27,1708,18,94.89,4.1
986,2961,2022-12-29,12532,20,626.6,1.76
987,1920,2023-04-07,14412,14,1029.43,2.38
988,1077,2019-09-16,10478,8,1309.75,2.57
989,1735,2022-03-09,12158,15,810.53,0.47
990,4181,2020-03-17,14372,15,958.13,3.14
991,2066,2019-06-05,12569,14,897.79,1.71
992,3010,2020-06-19,4969,10,496.9,0.92
993,1512,2023-06-26,6680,7,954.29,2.29
994,1885,2023-08-26,7653,7,1093.29,4.5
995,3821,2023-06-12,12564,14,897.43,1.25
996,4181,2019-06-05,9031,19,475.32,0.42
997,4963,2020-07-31,3688,9,409.78,4.95
998,996,2018-01-14,6681,18,371.17,3.52
999,2263,2018-12-06,10311,17,606.53,2.22
1000,2222,2020-10-26,6133,13,471.77,1.62
1001,2019,2022-09-14,1036,17,60.94,4.46
1002,4452,2019-08-08,3142,23,136.61,4.22
1003,1798,2021-09-15,1025,10,102.5,4.53
1004,838,2020-03-17,9971,10,997.1,1.02
1005,4204,2021-09-08,10129,12,844.08,1.8
1006,4024,2020-11-03,6600,7,942.86,4.07
1007,203,2021-02-13,4752,12,396.0,0.77
1008,1336,2022-04-11,6062,11,551.09,2.61
1009,2827,2021-11-12,3124,15,208.27,4.64
1010,2075,2021-11-15,2260,19,118.95,0.59
1011,1269,2021-12-09,12983,14,927.36,2.0
1012,3955,2022-05-05,5853,13,450.23,3.5
1013,4267,2021-07-05,12470,17,733.53,3.49
1014,4230,2019-05-05,8291,13,637.77,3.15
1015,139,2021-10-17,14013,10,1401.3,2.65
1016,776,2019-06-07,6716,17,395.06,2.67
1017,4819,2023-06-15,12692,14,906.57,4.86
1018,3387,2018-02-16,1120,12,93.33,2.52
1019,2449,2019-04-06,2785,13,214.23,4.89
1020,3868,2021-09-13,10642,14,760.14,1.64
1021,2095,2021-04-03,10019,12,834.92,4.77
1022,4340,2023-08-28,13346,12,1112.17,1.16
1023,2926,2018-01-14,1744,10,174.4,4.86
1024,2794,2021-04-02,10171,20,508.55,2.33
1025,2859,2021-09-15,4824,7,689.14,1.01
1026,353,2018-07-29,5263,19,277.0,1.77
1027,322,2023-07-02,3528,15,235.2,1.19
1028,4248,2018-02-23,14689,11,1335.36,4.56
1029,2933,2018-08-18,9440,15,629.33,2.25
1030,3551,2018-05-11,5488,23,238.61,1.05
1031,4100,2022-08-03,1574,11,143.09,4.2
1032,3812,2020-02-06,3927,7,561.0,1.64
1033,95,2023-06-20,2750,20,137.5,3.39
1034,2179,2022-05-20,7470,12,622.5,3.25
1035,2972,2020-04-14,3610,23,156.96,0.89
1036,3719,2020-11-25,14276,12,1189.67,3.5
1037,250,2021-11-08,8801,17,517.71,3.17
1038,3911,2021-08-05,3865,10,386.5,2.15
1039,2979,2018-02-02,3467,14,247.64,3.76
1040,2986,2019-01-17,8482,19,446.42,3.56
1041,2445,2020-07-16,13417,16,838.56,3.35
1042,1178,2022-01-09,1696,15,113.07,4.9
1043,4952,2021-06-12,6685,6,1114.17,2.15
1044,3605,2022-06-02,2032,8,254.0,1.95
1045,1390,2023-05-03,11397,17,670.41,1.49
1046,4236,2021-05-11,8343,6,1390.5,0.8
1047,3489,2023-08-31,11775,11,1070.45,4.85
1048,1874,2022-03-14,10150,14,725.0,2.62
1049,2601,2020-12-12,8470,16,529.38,1.21
1050,1447,2019-12-11,10182,18,565.67,0.1
1051,662,2022-01-10,5799,17,341.12,3.13
1052,1750,2020-12-25,12343,16,771.44,4.92
1053,4510,2018-08-20,10274,18,570.78,1.44
1054,3036,2022-07-23,6836,11,621.45,2.1
1055,2470,2018-05-09,14434,23,627.57,2.54
1056,2342,2022-12-19,13196,18,733.11,1.62
1057,4583,2018-06-12,2803,15,186.87,2.29
1058,4673,2022-08-14,1339,15,89.27,0.76
1059,112,2021-06-14,11393,9,1265.89,1.91
1060,2221,2022-01-05,4307,6,717.83,0.73
1061,722,2020-12-19,8229,8,1028.62,2.17
1062,766,2022-12-05,7493,22,340.59,4.42
1063,3739,2021-10-28,13432,20,671.6,3.81
1064,1578,2020-06-25,11755,7,1679.29,2.75
1065,774,2018-10-13,8195,7,1170.71,3.48
1066,2374,2022-11-27,14269,23,620.39,4.67
1067,1478,2022-02-02,6984,16,436.5,2.55
1068,3376,2018-02-21,4733,13,364.08,0.39
1069,2119,2018-09-17,4129,20,206.45,1.65
1070,4773,2019-11-14,2080,20,104.0,3.5
1071,2386,2018-08-28,8121,8,1015.12,4.21
1072,3655,2021-07-25,1577,13,121.31,2.44
1073,680,2022-11-12,10646,10,1064.6,3.03
1074,968,2022-04-29,4920,24,205.0,0.52
1075,4819,2021-03-05,3651,12,304.25,1.18
1076,4621,2019-09-25,5060,13,389.23,3.86
1077,3038,2021-10-30,8574,17,504.35,2.06
1078,882,2019-07-01,8134,17,478.47,2.01
1079,159,2019-02-06,7707,23,335.09,2.61
1080,2691,2020-07-13,6565,8,820.62,4.51
1081,1888,2023-11-16,3385,11,307.73,2.81
1082,3213,2022-08-14,2140,6,356.67,0.21
1083,1723,2018-11-03,9576,14,684.0,2.06
1084,2162,2022-07-06,12883,18,715.72,0.08
1085,4892,2021-06-27,14913,21,710.14,3.87
1086,4572,2023-07-17,6718,14,479.86,4.41
1087,1613,2018-05-19,2911,20,145.55,4.47
1088,689,2019-08-02,14983,13,1152.54,0.62
1089,1000,2018-01-18,3860,22,175.45,3.3
1090,3882,2019-12-07,13236,15,882.4,3.09
1091,1971,2018-02-05,7863,17,462.53,2.55
1092,809,2023-05-25,8531,7,1218.71,1.61
1093,4549,2022-03-23,11072,9,1230.22,2.21
1094,3436,2022-03-29,10316,11,937.82,0.9
1095,4298,2019-06-05,12234,18,679.67,1.93
1096,3716,2018-02-18,5852,6,975.33,0.79
1097,4602,2019-09-04,13678,8,1709.75,1.37
1098,475,2021-07-24,4357,12,363.08,1.79
1099,70,2018-08-27,14071,23,611.78,1.38
1100,4085,2023-02-06,6160,15,410.67,0.72
1101,417,2020-09-05,14382,13,1106.31,1.38
1102,4837,2018-02-06,8952,23,389.22,0.09
1103,1159,2023-02-25,7195,12,599.58,1.98
1104,4619,2018-04-06,6683,8,835.38,1.95
1105,1144,2020-01-22,3171,13,243.92,1.38
1106,2944,2020-08-04,5739,17,337.59,0.66
1107,3298,2018-07-28,4801,8,600.12,0.47
1108,2675,2022-05-18,13385,17,787.35,3.53
1109,857,2023-07-28,1664,23,72.35,1.43
