ID do Cliente,Nome,Sexo,Idade,Faixa Etária,Renda Mensal,Cidade,Estado,Região,Nível de Escolaridade
320,Cliente 320,Feminino,24,18-25,2065,Rio Branco,AC,Norte,Fundamental
321,Cliente 321,Feminino,26,26-35,9428,Rio Branco,AC,Norte,Fundamental
322,Cliente 322,Masculino,22,18-25,8985,Fortaleza,CE,Nordeste,Pós-graduação
323,Cliente 323,Masculino,35,26-35,8792,Goiânia,GO,Centro-Oeste,Superior
324,Cliente 324,Masculino,28,26-35,6820,Rio de Janeiro,RJ,Sudeste,Fundamental
325,Cliente 325,Feminino,33,26-35,8135,Salvador,BA,Nordeste,Pós-graduação
326,Cliente 326,Feminino,20,18-25,4368,Fortaleza,CE,Nordeste,Fundamental
327,Cliente 327,Masculino,22,18-25,6161,Campo Grande,MS,Centro-Oeste,Fundamental
328,Cliente 328,Feminino,23,18-25,8298,São Luís,MA,Nordeste,Superior
329,Cliente 329,Masculino,58,56+,4356,Campo Grande,MS,Centro-Oeste,Médio
330,Cliente 330,Masculino,26,26-35,6624,Goiânia,GO,Centro-Oeste,Médio
331,Cliente 331,Masculino,48,46-55,7262,Belém,PA,Norte,Superior
332,Cliente 332,Masculino,22,18-25,5038,Rio de Janeiro,RJ,Sudeste,Médio
333,Cliente 333,Feminino,64,56+,4504,Porto Velho,RO,Norte,Pós-graduação
334,Cliente 334,Feminino,22,18-25,3919,Belo Horizonte,MG,Sudeste,Pós-graduação
335,Cliente 335,Feminino,22,18-25,4766,São Luís,MA,Nordeste,Superior
336,Cliente 336,Feminino,48,46-55,6692,Salvador,BA,Nordeste,Médio
337,Cliente 337,Feminino,31,26-35,8703,Vitória,ES,Sudeste,Fundamental
338,Cliente 338,Masculino,65,56+,8992,Recife,PE,Nordeste,Superior
339,Cliente 339,Feminino,50,46-55,2784,Recife,PE,Nordeste,Pós-graduação
340,Cliente 340,Feminino,39,36-45,5241,Goiânia,GO,Centro-Oeste,Pós-graduação
341,Cliente 341,Feminino,38,36-45,9623,Brasília,DF,Centro-Oeste,Pós-graduação
342,Cliente 342,Masculino,27,26-35,3872,Porto Velho,RO,Norte,Médio
343,Cliente 343,Masculino,29,26-35,2814,Manaus,AM,Norte,Superior
344,Cliente 344,Masculino,50,46-55,7236,São Luís,MA,Nordeste,Médio
345,Cliente 345,Feminino,25,18-25,7239,Rio de Janeiro,RJ,Sudeste,Médio
346,Cliente 346,Feminino,23,18-25,6100,Florianópolis,SC,Sul,Pós-graduação
347,Cliente 347,Feminino,63,56+,5502,São Luís,MA,Nordeste,Pós-graduação
348,Cliente 348,Masculino,62,56+,7464,Curitiba,PR,Sul,Superior
349,Cliente 349,Feminino,21,18-25,6648,Belo Horizonte,MG,Sudeste,Fundamental
350,Cliente 350,Masculino,35,26-35,9311,Brasília,DF,Centro-Oeste,Médio
351,Cliente 351,Feminino,25,18-25,3359,Campo Grande,MS,Centro-Oeste,Fundamental
352,Cliente 352,Masculino,41,36-45,4958,Porto Alegre,RS,Sul,Superior
353,Cliente 353,Masculino,40,36-45,3948,Vitória,ES,Sudeste,Médio
354,Cliente 354,Feminino,21,18-25,5816,Brasília,DF,Centro-Oeste,Superior
355,Cliente 355,Masculino,18,18-25,4196,Vitória,ES,Sudeste,Fundamental
356,Cliente 356,Feminino,53,46-55,3420,Florianópolis,SC,Sul,Pós-graduação
357,Cliente 357,Feminino,50,46-55,2055,Florianópolis,SC,Sul,Fundamental
358,Cliente 358,Masculino,18,18-25,5994,Goiânia,GO,Centro-Oeste,Superior
359,Cliente 359,Feminino,57,56+,6689,Belém,PA,Norte,Pós-graduação
360,Cliente 360,Feminino,23,18-25,2316,Porto Velho,RO,Norte,Fundamental
361,Cliente 361,Masculino,61,56+,4293,Manaus,AM,Norte,Médio
362,Cliente 362,Feminino,31,26-35,3951,Belém,PA,Norte,Superior
363,Cliente 363,Feminino,22,18-25,2384,Manaus,AM,Norte,Fundamental
364,Cliente 364,Feminino,20,18-25,6625,Salvador,BA,Nordeste,Pós-graduação
365,Cliente 365,Feminino,22,18-25,2857,Recife,PE,Nordeste,Fundamental
366,Cliente 366,Masculino,20,18-25,5984,São Luís,MA,Nordeste,Médio
367,Cliente 367,Feminino,28,26-35,9151,Porto Velho,RO,Norte,Superior
368,Cliente 368,Masculino,28,26-35,7464,Porto Alegre,RS,Sul,Superior
369,Cliente 369,Feminino,60,56+,9496,Campo Grande,MS,Centro-Oeste,Fundamental
370,Cliente 370,Masculino,61,56+,2092,Belo Horizonte,MG,Sudeste,Fundamental
371,Cliente 371,Feminino,53,46-55,4059,Vitória,ES,Sudeste,Superior
372,Cliente 372,Feminino,55,46-55,3561,Campo Grande,MS,Centro-Oeste,Superior
373,Cliente 373,Masculino,46,46-55,4985,Rio de Janeiro,RJ,Sudeste,Médio
374,Cliente 374,Feminino,18,18-25,2593,Belém,PA,Norte,Fundamental
375,Cliente 375,Feminino,28,26-35,3680,Recife,PE,Nordeste,Superior
376,Cliente 376,Feminino,45,36-45,9517,Manaus,AM,Norte,Pós-graduação
377,Cliente 377,Feminino,58,56+,9622,Campo Grande,MS,Centro-Oeste,Pós-graduação
378,Cliente 378,Masculino,29,26-35,4591,Belo Horizonte,MG,Sudeste,Pós-graduação
379,Cliente 379,Feminino,37,36-45,8871,Brasília,DF,Centro-Oeste,Superior
380,Cliente 380,Masculino,58,56+,5920,Manaus,AM,Norte,Médio
381,Cliente 381,Feminino,44,36-45,7850,São Paulo,SP,Sudeste,Superior
382,Cliente 382,Feminino,54,46-55,2144,Curitiba,PR,Sul,Médio
383,Cliente 383,Feminino,54,46-55,9776,Brasília,DF,Centro-Oeste,Superior
384,Cliente 384,Masculino,63,56+,3899,São Luís,MA,Nordeste,Fundamental
385,Cliente 385,Feminino,41,36-45,7908,Belém,PA,Norte,Superior
386,Cliente 386,Feminino,51,46-55,4000,Porto Velho,RO,Norte,Fundamental
387,Cliente 387,Masculino,27,26-35,2307,Campo Grande,MS,Centro-Oeste,Fundamental
388,Cliente 388,Feminino,42,36-45,4447,São Paulo,SP,Sudeste,Médio
389,Cliente 389,Feminino,26,26-35,9364,Salvador,BA,Nordeste,Fundamental
390,Cliente 390,Masculino,51,46-55,5798,Vitória,ES,Sudeste,Médio
391,Cliente 391,Masculino,48,46-55,9372,Manaus,AM,Norte,Fundamental
392,Cliente 392,Masculino,36,36-45,3541,São Luís,MA,Nordeste,Médio
393,Cliente 393,Masculino,34,26-35,9981,Porto Velho,RO,Norte,Pós-graduação
394,Cliente 394,Feminino,56,56+,6128,Recife,PE,Nordeste,Fundamental
395,Cliente 395,Feminino,34,26-35,9730,Vitória,ES,Sudeste,Fundamental
396,Cliente 396,Masculino,56,56+,6911,Curitiba,PR,Sul,Superior
397,Cliente 397,Masculino,48,46-55,9682,Campo Grande,MS,Centro-Oeste,Pós-graduação
398,Cliente 398,Masculino,42,36-45,8073,Florianópolis,SC,Sul,Fundamental
399,Cliente 399,Feminino,52,46-55,5561,Recife,PE,Nordeste,Pós-graduação
400,Cliente 400,Masculino,43,36-45,2315,Vitória,ES,Sudeste,Superior
401,Cliente 401,Feminino,35,26-35,8570,Curitiba,PR,Sul,Médio
402,Cliente 402,Feminino,40,36-45,5773,Rio de Janeiro,RJ,Sudeste,Superior
403,Cliente 403,Feminino,50,46-55,6395,Salvador,BA,Nordeste,Superior
404,Cliente 404,Masculino,21,18-25,7048,Porto Velho,RO,Norte,Médio
405,Cliente 405,Masculino,53,46-55,5750,Campo Grande,MS,Centro-Oeste,Médio
406,Cliente 406,Masculino,19,18-25,8544,Rio de Janeiro,RJ,Sudeste,Fundamental
407,Cliente 407,Feminino,54,46-55,9058,Campo Grande,MS,Centro-Oeste,Fundamental
408,Cliente 408,Masculino,56,56+,7126,Rio Branco,AC,Norte,Superior
409,Cliente 409,Feminino,63,56+,8147,Rio de Janeiro,RJ,Sudeste,Fundamental
410,Cliente 410,Feminino,40,36-45,4406,Porto Alegre,RS,Sul,Pós-graduação
411,Cliente 411,Feminino,52,46-55,7273,Vitória,ES,Sudeste,Fundamental
412,Cliente 412,Masculino,56,56+,9326,Salvador,BA,Nordeste,Fundamental
413,Cliente 413,Masculino,53,46-55,9961,Campo Grande,MS,Centro-Oeste,Médio
414,Cliente 414,Masculino,46,46-55,4823,Rio Branco,AC,Norte,Pós-graduação
415,Cliente 415,Masculino,42,36-45,6219,São Luís,MA,Nordeste,Médio
416,Cliente 416,Masculino,20,18-25,2402,Salvador,BA,Nordeste,Médio
417,Cliente 417,Feminino,39,36-45,4785,Rio Branco,AC,Norte,Médio
418,Cliente 418,Masculino,36,36-45,4419,Belém,PA,Norte,Pós-graduação
419,Cliente 419,Masculino,18,18-25,4185,Porto Alegre,RS,Sul,Superior
420,Cliente 420,Masculino,45,36-45,7846,Campo Grande,MS,Centro-Oeste,Superior
421,Cliente 421,Masculino,60,56+,9919,Goiânia,GO,Centro-Oeste,Superior
422,Cliente 422,Feminino,61,56+,9602,São Luís,MA,Nordeste,Pós-graduação
423,Cliente 423,Masculino,37,36-45,2400,Manaus,AM,Norte,Médio
424,Cliente 424,Feminino,65,56+,8374,Brasília,DF,Centro-Oeste,Pós-graduação
425,Cliente 425,Masculino,58,56+,3740,Goiânia,GO,Centro-Oeste,Médio
426,Cliente 426,Feminino,34,26-35,2524,Manaus,AM,Norte,Médio
427,Cliente 427,Masculino,65,56+,5066,Porto Alegre,RS,Sul,Pós-graduação
428,Cliente 428,Masculino,31,26-35,4946,Curitiba,PR,Sul,Pós-graduação
429,Cliente 429,Feminino,39,36-45,6457,Vitória,ES,Sudeste,Superior
430,Cliente 430,Masculino,56,56+,3734,Porto Alegre,RS,Sul,Pós-graduação
431,Cliente 431,Feminino,56,56+,8068,São Paulo,SP,Sudeste,Pós-graduação
432,Cliente 432,Feminino,51,46-55,4540,Belém,PA,Norte,Superior
433,Cliente 433,Feminino,62,56+,3183,Recife,PE,Nordeste,Médio
434,Cliente 434,Masculino,31,26-35,3650,Manaus,AM,Norte,Médio
435,Cliente 435,Feminino,43,36-45,2844,Porto Velho,RO,Norte,Fundamental
436,Cliente 436,Feminino,18,18-25,6130,Curitiba,PR,Sul,Superior
437,Cliente 437,Masculino,55,46-55,7216,Florianópolis,SC,Sul,Médio
438,Cliente 438,Feminino,53,46-55,8500,Campo Grande,MS,Centro-Oeste,Fundamental
439,Cliente 439,Masculino,20,18-25,9803,Vitória,ES,Sudeste,Médio
440,Cliente 440,Feminino,41,36-45,3622,Salvador,BA,Nordeste,Médio
441,Cliente 441,Masculino,30,26-35,9225,Belém,PA,Norte,Superior
442,Cliente 442,Feminino,36,36-45,4931,Fortaleza,CE,Nordeste,Fundamental
443,Cliente 443,Feminino,51,46-55,3314,Florianópolis,SC,Sul,Médio
444,Cliente 444,Masculino,37,36-45,6156,Curitiba,PR,Sul,Pós-graduação
445,Cliente 445,Masculino,54,46-55,2600,Brasília,DF,Centro-Oeste,Superior
446,Cliente 446,Masculino,23,18-25,8791,Rio de Janeiro,RJ,Sudeste,Pós-graduação
447,Cliente 447,Masculino,23,18-25,2484,Florianópolis,SC,Sul,Fundamental
448,Cliente 448,Feminino,64,56+,5326,Vitória,ES,Sudeste,Superior
449,Cliente 449,Masculino,28,26-35,5468,Fortaleza,CE,Nordeste,Pós-graduação
450,Cliente 450,Feminino,32,26-35,8456,Goiânia,GO,Centro-Oeste,Fundamental
451,Cliente 451,Feminino,40,36-45,6890,Fortaleza,CE,Nordeste,Médio
452,Cliente 452,Feminino,31,26-35,4543,Porto Alegre,RS,Sul,Médio
453,Cliente 453,Masculino,59,56+,4962,Rio Branco,AC,Norte,Médio
454,Cliente 454,Masculino,22,18-25,5132,Salvador,BA,Nordeste,Superior
455,Cliente 455,Masculino,57,56+,7885,Porto Alegre,RS,Sul,Pós-graduação
456,Cliente 456,Feminino,52,46-55,2060,Porto Alegre,RS,Sul,Fundamental
457,Cliente 457,Feminino,65,56+,3905,Goiânia,GO,Centro-Oeste,Pós-graduação
458,Cliente 458,Masculino,61,56+,2542,Manaus,AM,Norte,Fundamental
459,Cliente 459,Feminino,24,18-25,8526,Campo Grande,MS,Centro-Oeste,Médio
460,Cliente 460,Feminino,22,18-25,7078,Belém,PA,Norte,Fundamental
461,Cliente 461,Feminino,53,46-55,3998,Salvador,BA,Nordeste,Médio
462,Cliente 462,Masculino,44,36-45,6668,Porto Alegre,RS,Sul,Médio
463,Cliente 463,Masculino,35,26-35,7968,Campo Grande,MS,Centro-Oeste,Fundamental
464,Cliente 464,Feminino,58,56+,2940,Porto Alegre,RS,Sul,Superior
465,Cliente 465,Feminino,47,46-55,9455,Brasília,DF,Centro-Oeste,Fundamental
466,Cliente 466,Masculino,61,56+,8973,Porto Alegre,RS,Sul,Médio
467,Cliente 467,Masculino,56,56+,8519,Goiânia,GO,Centro-Oeste,Fundamental
468,Cliente 468,Masculino,61,56+,3954,Recife,PE,Nordeste,Superior
469,Cliente 469,Masculino,51,46-55,4017,Porto Alegre,RS,Sul,Médio
470,Cliente 470,Feminino,32,26-35,2742,Curitiba,PR,Sul,Médio
471,Cliente 471,Feminino,51,46-55,7472,Porto Velho,RO,Norte,Pós-graduação
472,Cliente 472,Feminino,47,46-55,6585,Rio Branco,AC,Norte,Superior
473,Cliente 473,Feminino,59,56+,8645,Curitiba,PR,Sul,Superior
474,Cliente 474,Masculino,47,46-55,7345,Rio Branco,AC,Norte,Superior
475,Cliente 475,Feminino,29,26-35,8986,Manaus,AM,Norte,Superior
476,Cliente 476,Feminino,24,18-25,4668,Florianópolis,SC,Sul,Fundamental
477,Cliente 477,Masculino,23,18-25,7873,Florianópolis,SC,Sul,Pós-graduação
478,Cliente 478,Feminino,32,26-35,6697,Rio Branco,AC,Norte,Fundamental
479,Cliente 479,Feminino,52,46-55,9619,Campo Grande,MS,Centro-Oeste,Superior
480,Cliente 480,Masculino,57,56+,5683,Vitória,ES,Sudeste,Superior
481,Cliente 481,Feminino,65,56+,3874,Salvador,BA,Nordeste,Superior
482,Cliente 482,Feminino,22,18-25,7776,Belém,PA,Norte,Superior
483,Cliente 483,Masculino,19,18-25,9007,Fortaleza,CE,Nordeste,Pós-graduação
484,Cliente 484,Masculino,39,36-45,3993,Campo Grande,MS,Centro-Oeste,Médio
485,Cliente 485,Feminino,60,56+,4539,Salvador,BA,Nordeste,Pós-graduação
486,Cliente 486,Feminino,53,46-55,6798,Rio de Janeiro,RJ,Sudeste,Médio
487,Cliente 487,Feminino,48,46-55,9297,Rio Branco,AC,Norte,Fundamental
488,Cliente 488,Feminino,59,56+,4656,São Paulo,SP,Sudeste,Superior
489,Cliente 489,Feminino,63,56+,9302,Goiânia,GO,Centro-Oeste,Médio
490,Cliente 490,Masculino,30,26-35,5105,Fortaleza,CE,Nordeste,Fundamental
491,Cliente 491,Masculino,50,46-55,6446,Porto Velho,RO,Norte,Superior
492,Cliente 492,Masculino,44,36-45,7866,Fortaleza,CE,Nordeste,Pós-graduação
493,Cliente 493,Masculino,44,36-45,9012,Recife,PE,Nordeste,Fundamental
494,Cliente 494,Feminino,60,56+,7567,Campo Grande,MS,Centro-Oeste,Pós-graduação
495,Cliente 495,Feminino,36,36-45,2905,Belém,PA,Norte,Fundamental
496,Cliente 496,Feminino,38,36-45,5686,Fortaleza,CE,Nordeste,Médio
497,Cliente 497,Masculino,24,18-25,8537,Brasília,DF,Centro-Oeste,Superior
498,Cliente 498,Masculino,25,18-25,2771,São Paulo,SP,Sudeste,Médio
499,Cliente 499,Masculino,64,56+,3477,Florianópolis,SC,Sul,Fundamental
500,Cliente 500,Feminino,32,26-35,4784,Vitória,ES,Sudeste,Pós-graduação
501,Cliente 501,Feminino,44,36-45,8661,Vitória,ES,Sudeste,Superior
502,Cliente 502,Feminino,48,46-55,7642,Vitória,ES,Sudeste,Médio
503,Cliente 503,Masculino,39,36-45,9467,Recife,PE,Nordeste,Médio
504,Cliente 504,Masculino,62,56+,2377,Porto Alegre,RS,Sul,Médio
505,Cliente 505,Masculino,29,26-35,3709,Salvador,BA,Nordeste,Fundamental
506,Cliente 506,Masculino,23,18-25,6762,Campo Grande,MS,Centro-Oeste,Fundamental
507,Cliente 507,Masculino,55,46-55,2997,Brasília,DF,Centro-Oeste,Superior
508,Cliente 508,Feminino,23,18-25,2177,São Luís,MA,Nordeste,Superior
509,Cliente 509,Feminino,33,26-35,3201,Porto Alegre,RS,Sul,Médio
510,Cliente 510,Masculino,55,46-55,7596,Vitória,ES,Sudeste,Superior
511,Cliente 511,Feminino,20,18-25,2552,Goiânia,GO,Centro-Oeste,Médio
512,Cliente 512,Masculino,19,18-25,7131,Brasília,DF,Centro-Oeste,Superior
513,Cliente 513,Masculino,30,26-35,2044,Belo Horizonte,MG,Sudeste,Superior
514,Cliente 514,Masculino,62,56+,6954,Belém,PA,Norte,Fundamental
515,Cliente 515,Masculino,51,46-55,7011,Belém,PA,Norte,Médio
516,Cliente 516,Feminino,29,26-35,8827,Rio Branco,AC,Norte,Pós-graduação
517,Cliente 517,Masculino,51,46-55,4853,Manaus,AM,Norte,Superior
518,Cliente 518,Masculino,20,18-25,6811,Brasília,DF,Centro-Oeste,Fundamental
519,Cliente 519,Feminino,20,18-25,3695,Florianópolis,SC,Sul,Superior
520,Cliente 520,Feminino,27,26-35,9301,Brasília,DF,Centro-Oeste,Pós-graduação
521,Cliente 521,Feminino,19,18-25,8810,Goiânia,GO,Centro-Oeste,Fundamental
522,Cliente 522,Feminino,63,56+,9483,Campo Grande,MS,Centro-Oeste,Fundamental
523,Cliente 523,Feminino,63,56+,8826,Porto Alegre,RS,Sul,Pós-graduação
524,Cliente 524,Feminino,26,26-35,3461,Vitória,ES,Sudeste,Pós-graduação
525,Cliente 525,Feminino,62,56+,5171,Porto Alegre,RS,Sul,Superior
526,Cliente 526,Masculino,61,56+,5246,Curitiba,PR,Sul,Superior
527,Cliente 527,Masculino,33,26-35,3137,Salvador,BA,Nordeste,Médio
528,Cliente 528,Feminino,55,46-55,3087,Porto Alegre,RS,Sul,Superior
529,Cliente 529,Masculino,54,46-55,9726,Recife,PE,Nordeste,Médio
530,Cliente 530,Masculino,31,26-35,8001,Brasília,DF,Centro-Oeste,Fundamental
531,Cliente 531,Masculino,31,26-35,3420,São Luís,MA,Nordeste,Pós-graduação
532,Cliente 532,Feminino,63,56+,7699,Brasília,DF,Centro-Oeste,Pós-graduação
533,Cliente 533,Masculino,20,18-25,7013,Goiânia,GO,Centro-Oeste,Pós-graduação
534,Cliente 534,Masculino,48,46-55,9647,Florianópolis,SC,Sul,Superior
535,Cliente 535,Masculino,21,18-25,2499,Manaus,AM,Norte,Pós-graduação
536,Cliente 536,Masculino,60,56+,7924,Fortaleza,CE,Nordeste,Superior
537,Cliente 537,Feminino,52,46-55,4055,Salvador,BA,Nordeste,Pós-graduação
538,Cliente 538,Feminino,64,56+,4810,Brasília,DF,Centro-Oeste,Médio
539,Cliente 539,Masculino,30,26-35,8219,Salvador,BA,Nordeste,Fundamental
540,Cliente 540,Masculino,33,26-35,4944,Vitória,ES,Sudeste,Médio
541,Cliente 541,Feminino,37,36-45,2423,Florianópolis,SC,Sul,Superior
542,Cliente 542,Masculino,42,36-45,6312,Campo Grande,MS,Centro-Oeste,Médio
543,Cliente 543,Feminino,30,26-35,4193,Fortaleza,CE,Nordeste,Pós-graduação
544,Cliente 544,Masculino,39,36-45,7103,Recife,PE,Nordeste,Médio
545,Cliente 545,Masculino,24,18-25,9880,Rio Branco,AC,Norte,Superior
546,Cliente 546,Feminino,37,36-45,8471,Rio Branco,AC,Norte,Pós-graduação
547,Cliente 547,Masculino,62,56+,3307,Belém,PA,Norte,Médio
548,Cliente 548,Feminino,52,46-55,2634,Goiânia,GO,Centro-Oeste,Pós-graduação
549,Cliente 549,Masculino,25,18-25,5276,Belo Horizonte,MG,Sudeste,Fundamental
550,Cliente 550,Masculino,49,46-55,2718,Brasília,DF,Centro-Oeste,Fundamental
551,Cliente 551,Feminino,55,46-55,5885,Belém,PA,Norte,Médio
552,Cliente 552,Masculino,47,46-55,5842,Brasília,DF,Centro-Oeste,Superior
553,Cliente 553,Feminino,30,26-35,9224,São Paulo,SP,Sudeste,Superior
554,Cliente 554,Feminino,32,26-35,5694,Porto Velho,RO,Norte,Superior
555,Cliente 555,Masculino,58,56+,3135,Belo Horizonte,MG,Sudeste,Pós-graduação
556,Cliente 556,Feminino,45,36-45,6483,Porto Alegre,RS,Sul,Superior
557,Cliente 557,Masculino,45,36-45,6428,Belo Horizonte,MG,Sudeste,Médio
558,Cliente 558,Feminino,33,26-35,5283,Vitória,ES,Sudeste,Fundamental
559,Cliente 559,Masculino,51,46-55,6729,Brasília,DF,Centro-Oeste,Pós-graduação
560,Cliente 560,Masculino,38,36-45,5763,Belo Horizonte,MG,Sudeste,Fundamental
561,Cliente 561,Masculino,63,56+,3077,Brasília,DF,Centro-Oeste,Fundamental
562,Cliente 562,Masculino,35,26-35,4710,Porto Velho,RO,Norte,Médio
563,Cliente 563,Masculino,30,26-35,4335,Belo Horizonte,MG,Sudeste,Fundamental
564,Cliente 564,Masculino,38,36-45,2893,Campo Grande,MS,Centro-Oeste,Fundamental
565,Cliente 565,Feminino,62,56+,2996,Fortaleza,CE,Nordeste,Médio
566,Cliente 566,Masculino,44,36-45,2151,Fortaleza,CE,Nordeste,Fundamental
567,Cliente 567,Feminino,31,26-35,6287,Vitória,ES,Sudeste,Fundamental
568,Cliente 568,Feminino,54,46-55,6585,Florianópolis,SC,Sul,Superior
569,Cliente 569,Masculino,21,18-25,2661,Salvador,BA,Nordeste,Pós-graduação
570,Cliente 570,Feminino,22,18-25,7634,Brasília,DF,Centro-Oeste,Superior
571,Cliente 571,Feminino,37,36-45,7196,Campo Grande,MS,Centro-Oeste,Pós-graduação
572,Cliente 572,Masculino,57,56+,6996,Florianópolis,SC,Sul,Superior
573,Cliente 573,Feminino,29,26-35,6838,Salvador,BA,Nordeste,Fundamental
574,Cliente 574,Masculino,56,56+,5581,Salvador,BA,Nordeste,Superior
575,Cliente 575,Masculino,35,26-35,6791,Vitória,ES,Sudeste,Pós-graduação
576,Cliente 576,Feminino,57,56+,5005,Florianópolis,SC,Sul,Pós-graduação
577,Cliente 577,Masculino,45,36-45,6967,Salvador,BA,Nordeste,Pós-graduação
578,Cliente 578,Masculino,55,46-55,2105,Porto Velho,RO,Norte,Pós-graduação
579,Cliente 579,Masculino,33,26-35,9424,Porto Alegre,RS,Sul,Pós-graduação
580,Cliente 580,Feminino,20,18-25,4290,São Paulo,SP,Sudeste,Médio
581,Cliente 581,Feminino,47,46-55,3169,Campo Grande,MS,Centro-Oeste,Superior
582,Cliente 582,Feminino,35,26-35,7082,Recife,PE,Nordeste,Superior
583,Cliente 583,Masculino,58,56+,6955,Belém,PA,Norte,Pós-graduação
584,Cliente 584,Feminino,43,36-45,9729,Vitória,ES,Sudeste,Pós-graduação
585,Cliente 585,Feminino,31,26-35,8539,Curitiba,PR,Sul,Pós-graduação
586,Cliente 586,Feminino,26,26-35,3876,Porto Alegre,RS,Sul,Fundamental
587,Cliente 587,Masculino,45,36-45,6291,Salvador,BA,Nordeste,Superior
588,Cliente 588,Masculino,33,26-35,3786,Porto Velho,RO,Norte,Médio
589,Cliente 589,Feminino,50,46-55,3469,São Luís,MA,Nordeste,Fundamental
590,Cliente 590,Feminino,35,26-35,2083,Manaus,AM,Norte,Superior
591,Cliente 591,Masculino,23,18-25,9297,Belo Horizonte,MG,Sudeste,Superior
592,Cliente 592,Masculino,30,26-35,8213,Campo Grande,MS,Centro-Oeste,Superior
593,Cliente 593,Masculino,47,46-55,2941,Florianópolis,SC,Sul,Superior
594,Cliente 594,Masculino,57,56+,5055,Campo Grande,MS,Centro-Oeste,Médio
595,Cliente 595,Feminino,29,26-35,3537,São Paulo,SP,Sudeste,Médio
596,Cliente 596,Masculino,42,36-45,9376,Salvador,BA,Nordeste,Superior
597,Cliente 597,Feminino,32,26-35,7062,Rio de Janeiro,RJ,Sudeste,Superior
598,Cliente 598,Feminino,28,26-35,6811,Fortaleza,CE,Nordeste,Superior
599,Cliente 599,Feminino,23,18-25,7804,Porto Alegre,RS,Sul,Fundamental
600,Cliente 600,Feminino,45,36-45,5548,Porto Alegre,RS,Sul,Médio
601,Cliente 601,Feminino,47,46-55,7846,Rio Branco,AC,Norte,Pós-graduação
602,Cliente 602,Masculino,61,56+,8591,Recife,PE,Nordeste,Fundamental
603,Cliente 603,Masculino,23,18-25,6163,São Paulo,SP,Sudeste,Superior
604,Cliente 604,Feminino,24,18-25,2359,Belém,PA,Norte,Fundamental
605,Cliente 605,Masculino,28,26-35,7600,Goiânia,GO,Centro-Oeste,Superior
606,Cliente 606,Feminino,38,36-45,3450,Florianópolis,SC,Sul,Pós-graduação
607,Cliente 607,Masculino,24,18-25,2223,Vitória,ES,Sudeste,Fundamental
608,Cliente 608,Feminino,41,36-45,2994,São Paulo,SP,Sudeste,Fundamental
609,Cliente 609,Feminino,42,36-45,2925,Campo Grande,MS,Centro-Oeste,Superior
610,Cliente 610,Masculino,35,26-35,7828,Rio de Janeiro,RJ,Sudeste,Pós-graduação
611,Cliente 611,Masculino,40,36-45,8330,Porto Alegre,RS,Sul,Superior
612,Cliente 612,Masculino,65,56+,7946,Vitória,ES,Sudeste,Fundamental
613,Cliente 613,Masculino,63,56+,9303,Florianópolis,SC,Sul,Fundamental
614,Cliente 614,Feminino,18,18-25,2037,Porto Velho,RO,Norte,Superior
615,Cliente 615,Masculino,50,46-55,4883,Rio de Janeiro,RJ,Sudeste,Superior
616,Cliente 616,Masculino,65,56+,8150,Rio de Janeiro,RJ,Sudeste,Fundamental
617,Cliente 617,Masculino,25,18-25,4620,Rio de Janeiro,RJ,Sudeste,Superior
618,Cliente 618,Masculino,62,56+,8538,Campo Grande,MS,Centro-Oeste,Fundamental
619,Cliente 619,Masculino,58,56+,4683,Porto Alegre,RS,Sul,Pós-graduação
620,Cliente 620,Feminino,27,26-35,4239,Rio Branco,AC,Norte,Médio
621,Cliente 621,Masculino,51,46-55,5148,Rio de Janeiro,RJ,Sudeste,Pós-graduação
622,Cliente 622,Feminino,56,56+,4710,Recife,PE,Nordeste,Superior
623,Cliente 623,Masculino,56,56+,7710,Brasília,DF,Centro-Oeste,Pós-graduação
624,Cliente 624,Masculino,57,56+,9644,Campo Grande,MS,Centro-Oeste,Fundamental
625,Cliente 625,Feminino,41,36-45,7149,Fortaleza,CE,Nordeste,Superior
626,Cliente 626,Masculino,29,26-35,8469,Porto Alegre,RS,Sul,Fundamental
627,Cliente 627,Masculino,47,46-55,2456,Manaus,AM,Norte,Pós-graduação
